timestamp,tweets_count,max_senti,min_senti,avg_senti,extreme_positive_%,extreme_negative_%
2021-01-02 20:00:00,4074,0.5865349638234045,-0.5791538013237987,0.0585238291946942,0.0812469317623956,0.1021109474717722
2021-01-02 21:00:00,3443,0.5683225806139596,-0.5447625806139595,0.0503685585777612,0.0787104269532384,0.1042695323845483
2021-01-02 22:00:00,2818,0.5764948228176221,-0.5445408678744997,0.0609200465251509,0.0858765081618169,0.1089425124201561
2021-01-02 23:00:00,2587,0.5798548228176221,-0.5437008678744998,0.068353073986874,0.0985697719366061,0.091998453807499
2021-01-03 00:00:00,2406,0.5965770737838235,-0.5765770737838235,0.0661580977298649,0.1018287614297589,0.0997506234413965
2021-01-03 01:00:00,2095,0.5768008494404233,-0.5635608494404233,0.0592781149146918,0.0959427207637231,0.1078758949880668
2021-01-03 02:00:00,1926,0.5727348228176221,-0.5958338013237987,0.0809715124642321,0.0986500519210799,0.0924195223260643
2021-01-03 03:00:00,1805,0.5869348228176221,-0.5861138013237988,0.0736711140847966,0.1041551246537396,0.0958448753462603
2021-01-03 04:00:00,1614,0.5981538013237987,-0.5791225806139596,0.0650385840761208,0.0929368029739776,0.0985130111524163
2021-01-03 05:00:00,3093,0.5711138013237987,-0.5797138013237988,0.0625170567141586,0.0740381506627869,0.0992563853863562
2021-01-03 06:00:00,2376,0.6003370737838235,-0.5477035949160936,0.0804310175894456,0.093013468013468,0.093013468013468
2021-01-03 07:00:00,2736,0.6355460403709083,-0.5957538013237987,0.0766486040880812,0.0851608187134503,0.0946637426900584
2021-01-03 08:00:00,2722,0.6168665527497947,-0.6328631479629789,0.0825880359352328,0.0881704628949302,0.0984570168993387
2021-01-03 09:00:00,2522,0.6208408494404234,-0.4956938996269489,0.0806498232400998,0.0959555908009516,0.084456780333069
2021-01-03 10:00:00,2195,0.5696425806139596,-0.5811348228176221,0.0957412269244008,0.1193621867881549,0.0797266514806378
2021-01-03 11:00:00,2221,0.6156265527497947,-0.5245835949160935,0.0953155607097867,0.1031067086897793,0.074741107609185
2021-01-03 12:00:00,2581,0.6242631479629789,-0.5387538013237987,0.0718286256391101,0.0987989151491669,0.1383184812088337
2021-01-03 13:00:00,2823,0.6174665527497947,-0.511099564855115,0.0568773554460528,0.0906836698547644,0.1700318809776833
2021-01-03 14:00:00,2868,0.6279160219785009,-0.5282635949160935,0.0740629253796365,0.1133193863319386,0.1244769874476987
2021-01-03 15:00:00,2952,0.6149065527497947,-0.5789938013237987,0.0724552109498513,0.0955284552845528,0.1019647696476964
2021-01-03 16:00:00,2945,0.6100970737838235,-0.5789348228176221,0.0734425684986122,0.098132427843803,0.1089983022071307
2021-01-03 17:00:00,2708,0.5761748228176221,-0.5661008678744998,0.075903585429284,0.1026587887740029,0.0985967503692762
2021-01-03 18:00:00,2352,0.5889538013237987,-0.5525835949160935,0.0829936859085043,0.1079931972789115,0.0905612244897959
2021-01-03 19:00:00,2153,0.6057138013237987,-0.5447625806139595,0.080039208952413,0.1267998142127264,0.0989317231769623
2021-01-03 20:00:00,2289,0.5867348228176221,-0.5515625806139596,0.0739335156826752,0.0965487112276103,0.0948012232415902
2021-01-03 21:00:00,2161,0.6045770737838235,-0.5362548228176222,0.0804925174017665,0.1203146691346598,0.1031929662193429
2021-01-03 22:00:00,2185,0.6357860403709082,-0.5683008678744997,0.0738162928651019,0.0997711670480549,0.1025171624713958
2021-01-03 23:00:00,2175,0.5756025806139595,-0.5598548228176221,0.0728867324049455,0.0947126436781609,0.1020689655172413
2021-01-04 00:00:00,1842,0.6075865527497947,-0.5215480599092746,0.0632088234907869,0.0993485342019544,0.1150922909880564
2021-01-04 01:00:00,1746,0.5754548228176222,-0.5861138013237988,0.0602418923304952,0.0985108820160366,0.1208476517754868
2021-01-04 02:00:00,1549,0.643543147962979,-0.5776148228176221,0.0697596885807775,0.1000645577792124,0.1000645577792124
2021-01-04 03:00:00,1672,0.6501581462181301,-0.5429808678744997,0.0746478396360804,0.075956937799043,0.0885167464114832
2021-01-04 04:00:00,1502,0.5920338013237987,-0.5592025806139596,0.0832021996706977,0.0938748335552596,0.088548601864181
2021-01-04 05:00:00,1282,0.6030570737838236,-0.5517008678744998,0.0788144356818156,0.0982839313572542,0.0959438377535101
2021-01-04 06:00:00,1375,0.6059370737838236,-0.6336231479629788,0.0636878177118208,0.0785454545454545,0.0858181818181818
2021-01-04 07:00:00,1351,0.5892338013237988,-0.5627408678744997,0.0653359754587676,0.0888230940044411,0.0851221317542561
2021-01-04 08:00:00,1523,0.5882549638234046,-0.511973899626949,0.0590082682124015,0.0650032829940906,0.0886408404464871
2021-01-04 09:00:00,1515,0.6287960219785009,-0.5191835949160936,0.0554956709459829,0.0778877887788778,0.0798679867986798
2021-01-04 10:00:00,2248,0.5878949638234046,-0.5151528053378677,0.044471056542658,0.0631672597864768,0.0920818505338078
2021-01-04 11:00:00,1817,0.6191465527497947,-0.5437808678744998,0.0737133491210155,0.0957622454595487,0.0798018712162905
2021-01-04 12:00:00,2288,0.5727348228176221,-0.5338328053378676,0.1033264898935949,0.2006118881118881,0.0708041958041958
2021-01-04 13:00:00,2218,0.6072970737838236,-0.5784425806139596,0.0847810376680925,0.1460775473399459,0.0838593327321911
2021-01-04 14:00:00,2447,0.6683613422297794,-0.5562548228176222,0.0728958146860453,0.1254597466285247,0.0952186350633428
2021-01-04 15:00:00,2442,0.5740425806139595,-0.5661408678744997,0.0656890244601966,0.113022113022113,0.0974610974610974
2021-01-04 16:00:00,2166,0.5879538013237987,-0.5886338013237987,0.0758245269174622,0.123730378578024,0.0918744228993536
2021-01-04 17:00:00,2080,0.5983770737838235,-0.5803938013237987,0.0814517479520209,0.1245192307692307,0.0889423076923077
2021-01-04 18:00:00,2165,0.5870149638234046,-0.5914338013237987,0.0673152298090216,0.1048498845265589,0.0993071593533487
2021-01-04 19:00:00,2011,0.5814148228176221,-0.5983770737838235,0.0895680385226199,0.1287916459472899,0.0895077076081551
2021-01-04 20:00:00,1766,0.5815538013237987,-0.532653899626949,0.0605256164590889,0.0951302378255945,0.1053227633069082
2021-01-04 21:00:00,1783,0.5934970737838235,-0.5633225806139596,0.0724710145060023,0.0970274817722938,0.0908581043185642
2021-01-04 22:00:00,1828,0.6159465527497947,-0.5115480599092745,0.0666623642812855,0.087527352297593,0.1105032822757111
2021-01-04 23:00:00,2006,0.6098665527497947,-0.5512635949160936,0.0793787057451891,0.0887337986041874,0.084247258225324
2021-01-05 00:00:00,1974,0.5790548228176221,-0.5337835949160936,0.0930181364173034,0.1073961499493414,0.0668693009118541
2021-01-05 01:00:00,1658,0.5764549638234046,-0.5240235949160936,0.0650637123412259,0.1158021712907117,0.1182147165259348
2021-01-05 02:00:00,1343,0.6077865527497947,-0.5606235949160936,0.0651753093791537,0.1034996276991809,0.0945644080416976
2021-01-05 03:00:00,1337,0.5684025806139597,-0.5265008678744997,0.0708151250394063,0.1047120418848167,0.1009723261032161
2021-01-05 04:00:00,1266,0.5922549638234046,-0.5162938996269488,0.0770382277704447,0.1113744075829383,0.0947867298578199
2021-01-05 05:00:00,1046,0.5651008678744998,-0.5841749638234045,0.0767259805210443,0.1175908221797323,0.0869980879541109
2021-01-05 06:00:00,1060,0.5889938013237987,-0.5183928053378677,0.0780322401330732,0.1009433962264151,0.0688679245283018
2021-01-05 07:00:00,927,0.5890149638234046,-0.5282635949160935,0.0797453731339207,0.1003236245954692,0.0711974110032362
2021-01-05 08:00:00,1200,0.5616635949160935,-0.4847480599092745,0.0811764404742271,0.1,0.0641666666666666
2021-01-05 09:00:00,1252,0.6016170737838236,-0.5650949638234045,0.0835684358752846,0.103035143769968,0.0575079872204472
2021-01-05 10:00:00,1129,0.5804025806139597,-0.4749008678744997,0.0746654405672137,0.0841452612931798,0.0806023029229406
2021-01-05 11:00:00,1168,0.5727348228176221,-0.5263538013237987,0.0938634302389156,0.1344178082191781,0.0667808219178082
2021-01-05 12:00:00,1630,0.632876021978501,-0.5543008678744997,0.0569249488848213,0.0846625766871165,0.0895705521472392
2021-01-05 13:00:00,1690,0.5974338013237988,-0.5072280599092746,0.0755819053946806,0.0946745562130177,0.078698224852071
2021-01-05 14:00:00,1807,0.5722265527497947,-0.5723408678744998,0.0776456100390054,0.109573879358052,0.0813503043718871
2021-01-05 15:00:00,2017,0.6134665527497947,-0.6640813422297793,0.0694513361930924,0.1085770946950917,0.0813088745661874
2021-01-05 16:00:00,1894,0.613556021978501,-0.5359928053378676,0.0674494837633488,0.1013727560718057,0.0945089757127772
2021-01-05 17:00:00,1859,0.5706148228176221,-0.5772549638234045,0.0810797392391098,0.1048951048951049,0.0796126949973103
2021-01-05 18:00:00,2110,0.5888808494404233,-0.5193928053378676,0.0735217710065646,0.0872037914691943,0.0781990521327014
2021-01-05 19:00:00,2249,0.6116408494404233,-0.5377625806139597,0.071167351122145,0.0924855491329479,0.0733659404179635
2021-01-05 20:00:00,1907,0.631756021978501,-0.5009338996269489,0.069368132353986,0.1074986890403775,0.0959622443628736
2021-01-05 21:00:00,1966,0.5735625806139596,-0.5573435949160936,0.0659328502886154,0.095116988809766,0.0834181078331637
2021-01-05 22:00:00,1929,0.5933538013237987,-0.5714948228176222,0.0730145130815127,0.0917573872472783,0.0808709175738724
2021-01-05 23:00:00,1925,0.5803748228176222,-0.5818148228176221,0.0833593352431519,0.1023376623376623,0.0716883116883116
2021-01-06 00:00:00,1627,0.5715225806139597,-0.5485435949160935,0.0846355028301685,0.1051014136447449,0.0762138905961893
2021-01-06 01:00:00,1369,0.5917538013237987,-0.5774148228176221,0.068534168234767,0.097881665449233,0.0869247626004382
2021-01-06 02:00:00,1437,0.5780149638234046,-0.5356328053378676,0.0620849423877047,0.0995128740431454,0.0939457202505219
2021-01-06 03:00:00,1437,0.5670425806139596,-0.5250635949160936,0.0978350416239459,0.1530967292971468,0.0668058455114822
2021-01-06 04:00:00,2905,0.5854149638234045,-0.5690825806139597,0.0524337578909666,0.0688468158347676,0.0819277108433735
2021-01-06 05:00:00,2123,0.5788948228176222,-0.5193738996269489,0.0661945936093321,0.0772491756947715,0.077720207253886
2021-01-06 06:00:00,1609,0.5768025806139596,-0.5142538996269489,0.0833055734501047,0.1068986948415164,0.0646364201367308
2021-01-06 07:00:00,1615,0.6087770737838235,-0.5046138996269489,0.0670195633937485,0.0972136222910216,0.069969040247678
2021-01-06 08:00:00,1552,0.6251160219785009,-0.5151528053378677,0.0764638664522128,0.0895618556701031,0.071520618556701
2021-01-06 09:00:00,1414,0.5702825806139595,-0.5282635949160935,0.0644274620555674,0.0841584158415841,0.0608203677510608
2021-01-06 10:00:00,1375,0.5581008678744998,-0.5481928053378676,0.0677222406032092,0.0829090909090909,0.0683636363636363
2021-01-06 11:00:00,1406,0.5943138013237987,-0.5467408678744997,0.0695346729550626,0.0881934566145092,0.0604551920341394
2021-01-06 12:00:00,2072,0.5743225806139596,-0.5778338013237987,0.0937946947651615,0.0699806949806949,0.0656370656370656
2021-01-06 13:00:00,2150,0.5988338013237987,-0.611276021978501,0.0793763133038666,0.093953488372093,0.0948837209302325
2021-01-06 14:00:00,2292,0.5767748228176222,-0.5561748228176222,0.0774681302396146,0.0868237347294939,0.0859511343804537
2021-01-06 15:00:00,2356,0.5970338013237988,-0.5610208678744998,0.0860643956409938,0.0904074702886248,0.0704584040747028
2021-01-06 16:00:00,2497,0.5794948228176221,-0.5921370737838235,0.0893577811876842,0.1221465758910692,0.0816980376451742
2021-01-06 17:00:00,2334,0.5724025806139597,-0.5451528053378676,0.0708872433684117,0.0925449871465295,0.0959725792630677
2021-01-06 18:00:00,2199,0.5742425806139596,-0.6056170737838236,0.0757167609466202,0.0800363801728058,0.0814006366530241
2021-01-06 19:00:00,2229,0.5727348228176221,-0.5663348228176222,0.0648045893637075,0.0740242261103634,0.0861372812920592
2021-01-06 20:00:00,2458,0.6050265527497947,-0.5389835949160935,0.0470940334895855,0.0585842148087876,0.0951993490642799
2021-01-06 21:00:00,2961,0.5754548228176222,-0.5986970737838235,0.0451498101504132,0.0601148260722728,0.1023302938196555
2021-01-06 22:00:00,2026,0.6311160219785009,-0.5377625806139597,0.0503638120229455,0.0834155972359328,0.1184600197433366
2021-01-06 23:00:00,2329,0.5515835949160935,-0.5409128053378677,0.0293692059306495,0.0794332331472735,0.1511378273937312
2021-01-07 00:00:00,2669,0.5723748228176222,-0.5858008494404233,0.0542826448174276,0.0756837766953915,0.0970400899213188
2021-01-07 01:00:00,1957,0.5879749638234045,-0.5365128053378676,0.0672422255345095,0.0914665304036791,0.0848237097598364
2021-01-07 02:00:00,1617,0.6213208494404233,-0.6010170737838235,0.058271505007893,0.0871985157699443,0.0933828076685219
2021-01-07 03:00:00,1880,0.6121465527497947,-0.5447625806139595,0.0591638699648289,0.0648936170212765,0.076595744680851
2021-01-07 04:00:00,1416,0.5386608678744997,-0.6023208494404233,0.0714453333942166,0.0939265536723163,0.0939265536723163
2021-01-07 05:00:00,1376,0.5377008678744998,-0.4716280599092745,0.0784182264467239,0.1002906976744186,0.0770348837209302
2021-01-07 06:00:00,1178,0.5788025806139596,-0.6047160219785009,0.0571129958699205,0.0764006791171477,0.0908319185059422
2021-01-07 07:00:00,1191,0.5661808678744997,-0.5314328053378676,0.0775434526523257,0.0890008396305625,0.0747271200671704
2021-01-07 08:00:00,1330,0.5625408678744998,-0.5063408678744997,0.0655369124550937,0.0819548872180451,0.0706766917293233
2021-01-07 09:00:00,1394,0.5810549638234045,-0.5227035949160936,0.0735942967460934,0.0810616929698708,0.0602582496413199
2021-01-07 10:00:00,1237,0.5600208678744997,-0.5322328053378677,0.0707889355159999,0.0978172999191592,0.078415521422797
2021-01-07 11:00:00,1529,0.5700025806139596,-0.5847770737838235,0.0715823807764031,0.079136690647482,0.0621321124918247
2021-01-07 12:00:00,2548,0.6134665527497947,-0.5569808678744997,0.0626408869062767,0.0675039246467817,0.0749607535321821
2021-01-07 13:00:00,2912,0.5663008678744997,-0.5282635949160935,0.0732073990405994,0.0786401098901098,0.0789835164835164
2021-01-07 14:00:00,2998,0.5727348228176221,-0.5497835949160936,0.074075108317021,0.0873915943962641,0.0680453635757171
2021-01-07 15:00:00,2991,0.5770149638234046,-0.5574025806139595,0.0617160079383834,0.0835840855901036,0.0872617853560682
2021-01-07 16:00:00,5125,0.5940549638234045,-0.6138760219785009,0.0538601115431464,0.0622439024390243,0.0893658536585365
2021-01-07 17:00:00,4105,0.6067370737838235,-0.5810549638234045,0.0581376408802196,0.0859926918392204,0.0991473812423873
2021-01-07 18:00:00,8199,0.613116021978501,-0.5642025806139597,0.0385613442858436,0.0554945725088425,0.1074521283083302
2021-01-07 19:00:00,4517,0.5972338013237988,-0.5886738013237988,0.0556691918262788,0.083462475094089,0.1126854106707992
2021-01-07 20:00:00,3282,0.5873749638234045,-0.5661138013237987,0.0633342031550634,0.0859232175502742,0.1066422912858013
2021-01-07 21:00:00,3332,0.6122408494404232,-0.6211160219785009,0.0686302621245898,0.1125450180072028,0.0927370948379351
2021-01-07 22:00:00,2864,0.6058570737838235,-0.5780148228176222,0.0774467046157756,0.1106843575418994,0.092877094972067
2021-01-07 23:00:00,2328,0.5680825806139596,-0.5524425806139596,0.0665226976681211,0.0945017182130584,0.0923539518900343
2021-01-08 00:00:00,2066,0.5690025806139596,-0.5326728053378676,0.0713801351920006,0.0842207163601161,0.0861568247821878
2021-01-08 01:00:00,1784,0.5932808494404234,-0.5120025806139596,0.0741134204867623,0.0941704035874439,0.0801569506726457
2021-01-08 02:00:00,1774,0.5679225806139596,-0.6172408494404233,0.0697112105332401,0.0924464487034949,0.093010146561443
2021-01-08 03:00:00,1750,0.5765348228176221,-0.5453835949160936,0.0626646470631625,0.092,0.0857142857142857
2021-01-08 04:00:00,1401,0.5727348228176221,-0.5491928053378676,0.0737349602570461,0.0977872947894361,0.0820842255531763
2021-01-08 05:00:00,1268,0.5566608678744998,-0.4794938996269489,0.075269524041365,0.111198738170347,0.0875394321766561
2021-01-08 06:00:00,1238,0.6090570737838236,-0.5740825806139596,0.0665046352905664,0.0969305331179321,0.1017770597738287
2021-01-08 07:00:00,1384,0.5790548228176221,-0.5661749638234045,0.0780252181780989,0.0939306358381502,0.0686416184971098
2021-01-08 08:00:00,1422,0.5831748228176221,-0.5933749638234045,0.073316036865819,0.0879043600562587,0.0822784810126582
2021-01-08 09:00:00,1323,0.5979138013237988,-0.4884680599092745,0.0667926096573537,0.0710506424792139,0.0619803476946334
2021-01-08 10:00:00,2045,0.6054338013237988,-0.5293528053378677,0.0576742480479055,0.0621026894865525,0.0733496332518337
2021-01-08 11:00:00,2888,0.6143865527497947,-0.64847814621813,0.0580910860777655,0.0737534626038781,0.0848337950138504
2021-01-08 12:00:00,3134,0.6293860403709083,-0.5179480599092745,0.0601040543622468,0.0730695596681557,0.0772176132737715
2021-01-08 13:00:00,3507,0.5663008678744997,-0.5637625806139597,0.0568994789618952,0.0855431993156544,0.0946678072426575
2021-01-08 14:00:00,3646,0.5885749638234045,-0.5714170737838236,0.0654914247170499,0.08036204059243,0.0869445968184311
2021-01-08 15:00:00,3884,0.5885749638234045,-0.6354660403709083,0.0619450780984774,0.0777548918640576,0.0857363542739443
2021-01-08 16:00:00,3713,0.5881749638234045,-0.5415435949160936,0.0584081523751328,0.0829517910045785,0.0953406948559116
2021-01-08 17:00:00,3306,0.6257581462181301,-0.6170408494404234,0.0709889763152213,0.0846944948578342,0.0904416212946158
2021-01-08 18:00:00,3053,0.5729625806139595,-0.5320328053378677,0.0769991303070047,0.089747789059941,0.0861447756305273
2021-01-08 19:00:00,2908,0.630596021978501,-0.5903349638234046,0.0720945117399596,0.0866574965612104,0.0797799174690508
2021-01-08 20:00:00,2651,0.5845749638234045,-0.6513613422297795,0.0701089621797876,0.0758204451150509,0.0833647680120709
2021-01-08 21:00:00,2515,0.6094265527497946,-0.5302235949160936,0.0621045119783384,0.0854870775347912,0.0958250497017892
2021-01-08 22:00:00,2285,0.5777349638234045,-0.5645348228176221,0.0640648486686967,0.0884026258205689,0.0949671772428884
2021-01-08 23:00:00,2383,0.5861348228176222,-0.5632608678744997,0.0615954901362015,0.0864456567352077,0.0969366344943348
2021-01-09 00:00:00,2197,0.5838949638234046,-0.5730949638234045,0.0722645551022724,0.0964952207555757,0.0992262175694128
2021-01-09 01:00:00,2032,0.5663008678744997,-0.5173880599092745,0.0794320822476686,0.0910433070866141,0.0802165354330708
2021-01-09 02:00:00,1769,0.6085370737838235,-0.5847138013237987,0.0893621112617979,0.1158846806105144,0.0847936687394008
2021-01-09 03:00:00,1909,0.5838948228176222,-0.5370570737838235,0.0902313532564794,0.1199580932425353,0.0759559979046621
2021-01-09 04:00:00,1504,0.5838948228176222,-0.5925538013237988,0.0708775656940842,0.0910904255319148,0.0930851063829787
2021-01-09 05:00:00,1447,0.6007538013237987,-0.5314328053378676,0.0678867327628696,0.0891499654457498,0.0843123704215618
2021-01-09 06:00:00,1421,0.5892549638234045,-0.4934280599092745,0.0909045758032202,0.1294862772695285,0.0555946516537649
2021-01-09 07:00:00,1279,0.5981538013237987,-0.5711225806139596,0.0667690874845953,0.0766223612197029,0.0641125879593432
2021-01-09 08:00:00,1459,0.6016570737838235,-0.6988377657735667,0.0608832540446974,0.0808773132282385,0.0733379026730637
2021-01-09 09:00:00,1500,0.640663147962979,-0.5896549638234045,0.0771140055465437,0.084,0.0533333333333333
2021-01-09 10:00:00,1379,0.5823348228176222,-0.5207080599092745,0.0722507393783856,0.075416968817984,0.065989847715736
2021-01-09 11:00:00,1432,0.5727348228176221,-0.5759625806139597,0.0692052530254795,0.087290502793296,0.0719273743016759
2021-01-09 12:00:00,1470,0.5892548228176222,-0.6032170737838235,0.0723490420535525,0.0945578231292517,0.082312925170068
2021-01-09 13:00:00,2064,0.6110970737838235,-0.5750825806139597,0.0981358278183356,0.0726744186046511,0.0707364341085271
2021-01-09 14:00:00,2090,0.6035370737838236,-0.5415435949160936,0.083740172481607,0.0952153110047846,0.0813397129186602
2021-01-09 15:00:00,2442,0.5833370737838235,-0.5502425806139596,0.0671334734831738,0.072072072072072,0.0728910728910729
2021-01-09 16:00:00,2115,0.5794148228176221,-0.5603225806139596,0.0611056156140402,0.085579196217494,0.0884160756501182
2021-01-09 17:00:00,2275,0.6071370737838235,-0.5443528053378677,0.0748046654859007,0.0892307692307692,0.0843956043956044
2021-01-09 18:00:00,2409,0.5953749638234045,-0.5773348228176222,0.0770874895630697,0.087173100871731,0.0834371108343711
2021-01-09 19:00:00,2310,0.5889938013237987,-0.5329928053378676,0.0647789484735209,0.0826839826839826,0.0939393939393939
2021-01-09 20:00:00,1984,0.6014970737838236,-0.5308635949160936,0.0781972158670931,0.0932459677419354,0.080141129032258
2021-01-09 21:00:00,2101,0.5968970737838235,-0.5271928053378676,0.0653390018928165,0.0813898143741075,0.0847215611613517
2021-01-09 22:00:00,1895,0.5839748228176221,-0.5972149638234046,0.0642976732759486,0.0786279683377308,0.0865435356200527
2021-01-09 23:00:00,1697,0.5979538013237987,-0.5897538013237987,0.0649998718016564,0.1031231585150265,0.107837360047142
2021-01-10 00:00:00,1575,0.5494025806139595,-0.5150635949160935,0.0668826127234976,0.078095238095238,0.085079365079365
2021-01-10 01:00:00,1577,0.5925749638234045,-0.5783348228176222,0.064550809476407,0.0843373493975903,0.0900443880786303
2021-01-10 02:00:00,1413,0.5867349638234045,-0.5272635949160935,0.077119893331564,0.1033262561924982,0.0955414012738853
2021-01-10 03:00:00,1531,0.6142808494404233,-0.5553748228176222,0.0659722357425318,0.0907903331156107,0.0927498367080339
2021-01-10 04:00:00,1189,0.5878549638234045,-0.5860148228176222,0.0741632690264509,0.1034482758620689,0.0857863751051303
2021-01-10 05:00:00,1260,0.5781225806139596,-0.6438391297102302,0.0693515875126601,0.0801587301587301,0.0793650793650793
2021-01-10 06:00:00,1139,0.6584541715022034,-0.5481749638234045,0.0843497764160192,0.1132572431957857,0.0877963125548726
2021-01-10 07:00:00,1337,0.629276021978501,-0.5781225806139596,0.1131239687840302,0.2221391174270755,0.0650710545998504
2021-01-10 08:00:00,1364,0.6173560219785009,-0.6069160219785009,0.0655533982646546,0.0791788856304985,0.0703812316715542
2021-01-10 09:00:00,1171,0.5601748228176221,-0.5090138996269489,0.0722147098696253,0.0888129803586678,0.0777113578138343
