index,timestamp,typical_price_first,typical_price_last,min_max_range,volume_sum,volume_std,number_of_trades_sum,number_of_trades_mean,quote_ratio_mean,quote_ratio_max,taker_buy_base_ratio_mean,taker_buy_base_ratio_max,taker_buy_quote_ratio_mean,taker_buy_quote_ratio_max,flag_mean,vola_current_range,vola_composite_index,ret_1m_log,ret_60m_future
33950,2021-07-01 18:00:00,33459.895000000004,33329.615000000005,430.5099999999948,2046.111476,35.52512617671937,38113,635.2166666666667,33519.56180037611,33639.00032777308,0.4785105497776664,0.7799471559695556,16040.616859561242,26180.818760594226,1.0,0.001249743745876,0.2611815841992365,-8.20669517159606e-05,-0.013700891532824
33951,2021-07-01 19:00:00,33308.955,33092.020000000004,657.4499999999971,4662.532036,107.82522159908486,78345,1305.75,33061.41954179313,33322.05196337057,0.4980530924238548,0.8297880746709333,16467.36581644626,27593.142426716284,1.0,0.0020169550159621,1.2093778369981787,-0.0001174503711059,0.007988367212159
33952,2021-07-01 20:00:00,33129.79,33408.81,376.5199999999968,2068.287639,21.551746736290426,40491,674.85,33322.603898222595,33444.42069723691,0.4918314060279167,0.8837108622072424,16390.832221415665,29427.36103493793,1.0,0.001365681917587,0.6799957319606482,0.0001610485562838,0.003945631779136
33953,2021-07-01 21:00:00,33449.244999999995,33489.235,391.1600000000035,2366.334913,36.33500746117235,49182,819.7,33457.36280220962,33605.110720577344,0.483267666956632,0.8795164001619536,16171.22722250852,29271.702239093127,1.0,0.0016591123777242,1.0331640691301884,4.510624233108768e-05,0.0025269138395048
33954,2021-07-01 22:00:00,33488.67,33546.665,207.5999999999985,1183.613939,14.17144010680175,24710,411.8333333333333,33539.86779588682,33630.30089314026,0.4959360241207564,0.7869996430193777,16633.550329554986,26383.242288615635,1.0,0.0011283485453804,0.2294407069122427,2.150636078253313e-05,-0.0024185235647336
33955,2021-07-01 23:00:00,33548.125,33531.755000000005,368.989999999998,1939.900289,25.096370684289656,38479,641.3166666666667,33458.947110460154,33639.67498665723,0.448265518731087,0.7522614055891302,14998.853142922237,25128.66372688832,1.0,0.001391178414045,0.6749781521136277,-2.083479947851935e-05,0.0080270927441108
33956,2021-07-02 00:00:00,33518.115000000005,33774.22,570.0599999999977,2924.366999,62.84467773603096,52471,874.5166666666667,33725.62315091744,33928.00709013245,0.4922996991093402,0.8731619798801746,16602.473141645198,29544.381064137808,1.0,0.0016235968530712,0.899483826839862,0.0001337663384347,-0.0072649522997025
33957,2021-07-02 01:00:00,33761.744999999995,33252.03,586.4700000000012,2123.92726,33.31694489791735,39424,657.0666666666667,33485.39756879931,33786.50308763188,0.4760400656801494,0.7773321784403529,15937.790029040343,25967.102346333897,1.0,0.001441661857568,0.5701630043937413,-0.000253907928698,-0.0072162798530489
33958,2021-07-02 02:00:00,33282.020000000004,33250.115000000005,211.0,2020.151886,31.123571950145102,32557,542.6166666666667,33236.902587967576,33313.61603071376,0.4617285466470553,0.8521880419321526,15347.384160313391,28303.88115813361,1.0,0.001430481418626,0.4561743631228467,7.565555919128579e-07,-0.0082165866371546
33959,2021-07-02 03:00:00,33250.115000000005,32901.31,494.3100000000013,2725.278673,50.38873911805028,52618,876.9666666666667,32967.94645146594,33250.24019859514,0.4929279312891986,0.8180467750148789,16249.563749075838,26914.220661718024,1.0,0.0016691631153685,0.7299459692605611,-0.0001805040061508,0.0025838520912778
33960,2021-07-02 04:00:00,32908.270000000004,33144.545,337.1900000000023,1990.198876,31.300114763086963,35767,596.1166666666667,33047.72727219775,33150.30437131489,0.4902957433412212,0.8486799278051373,16203.033400670787,27965.464630267063,1.0,0.0013831935687663,0.587710358828041,0.0001220429226182,-0.0014430832543875
33961,2021-07-02 05:00:00,33164.535,32856.369999999995,518.8899999999994,1992.031744,27.2105717251622,38713,645.2166666666667,33005.985157065574,33200.07346108961,0.479068445837729,0.7850937023490163,15812.833944611984,26044.46159724963,1.0,0.00141287652683,0.5321001027606466,-0.000148390279872,-0.0038056682183029
33962,2021-07-02 06:00:00,32879.545,32959.475,300.0,2084.947895,21.77394013985368,40121,668.6833333333333,32872.46479040458,32973.654031055594,0.4650943220963766,0.742611060883296,15290.664488571208,24443.407390870365,1.0,0.0015948654823359,0.7158347573343902,5.1808629423536304e-05,0.0087535955399938
33963,2021-07-02 07:00:00,32922.375,33353.785,617.5299999999988,3104.27967,66.88413980804549,51287,854.7833333333333,33163.0764895328,33478.99421422814,0.5042457688697402,0.8424032391376448,16721.257154224168,27741.284230055186,1.0,0.0013805385204985,0.6246892236279545,0.0002014275824013,0.0068270113425877
33964,2021-07-02 08:00:00,33379.16,33374.675,386.8700000000026,2811.674262,39.13416273984417,46462,774.3666666666667,33392.76649383381,33566.95618167214,0.4954891351805019,0.6799019727569336,16543.890202453844,22711.50995080452,1.0,0.0015200705864668,0.805983878373763,7.27796705230741e-06,-0.0098754122616985
33965,2021-07-02 09:00:00,33353.105,32970.240000000005,532.1699999999983,2776.082824,39.90507152140116,49780,829.6666666666666,33062.0193438139,33371.072488630816,0.5063931138747056,0.842013460152558,16737.83934941248,27719.36648684153,1.0,0.0015996837258407,0.7909516165357258,-0.0001978314620476,-0.0041187472888553
33966,2021-07-02 10:00:00,32947.41,33001.53,322.65000000000146,2689.564822,29.620539826299293,44126,735.4333333333333,32922.13660796911,33074.419963389686,0.424312898552589,0.7306835346048566,13970.795977005262,24072.76131615857,1.0,0.0015714254635966,0.6914981181260593,9.54878530713401e-06,0.0042945156155651
33967,2021-07-02 11:00:00,33018.98,33035.305,418.0,2360.236587,30.682930674228512,45701,761.6833333333333,33062.816373039,33217.42967732967,0.4700677192455789,0.7622595096437645,15542.070950251044,25120.750153256016,1.0,0.0016751220245569,0.8958111132323074,1.2657598941439896e-05,0.0003229918083073
33968,2021-07-02 12:00:00,33037.905,33219.835,473.4000000000015,3026.683796,55.264948790197344,50892,848.2,33073.518564549624,33305.1293025118,0.4706420602516282,0.781662501929554,15569.615339807864,25992.3662516904,1.0,0.0018039411838498,0.9340234882133526,0.0001082637900249,0.0081722297651726
33969,2021-07-02 13:00:00,33255.3,33469.17,466.9800000000032,3963.569145,45.16084759499311,72898,1214.9666666666667,33344.28381945306,33514.3394988336,0.4764151260302414,0.748161507659919,15885.982303932158,24944.002708023,1.0,0.0016592229790376,0.873577302884251,0.0001208020948907,0.0043674762737206
33970,2021-07-02 14:00:00,33474.994999999995,33599.135,435.7599999999948,3475.038979,53.770482579366615,93812,1563.5333333333333,33490.59523438643,33689.362931938565,0.4795646094956138,0.7836487376064294,16060.299532231544,26169.766360513804,1.0,0.0014994702636671,0.6007488389222042,9.304423165590072e-05,0.0006791537830651
33971,2021-07-02 15:00:00,33667.305,33658.54,340.8700000000026,2447.126777,31.14038882836596,83811,1396.85,33511.74274252456,33674.315351148085,0.5084769978702584,0.7747626699314702,17040.183894612346,25967.78964093724,1.0,0.0013898561823254,0.4777972057022761,1.85387644750264e-05,0.0016805820176869
33972,2021-07-02 16:00:00,33672.205,33612.785,375.1400000000067,2391.303599,31.099444309149906,80724,1345.4,33569.496019780265,33728.9910121576,0.4763340980115296,0.7639721458435728,15991.642810004689,25704.45317203257,1.0,0.0014978852632108,0.6292049663298702,-5.3411054816835554e-05,-0.0017648205783531
33973,2021-07-02 17:00:00,33603.535,33464.03,317.9499999999971,1574.713577,22.014200932614447,34498,574.9666666666667,33511.31896581325,33655.872590719235,0.5100949299824318,0.8963829036088606,17093.778021009242,30050.884002819625,1.0,0.001122158545205,0.2873935380664046,-6.770772043893924e-05,-0.0042981324110686
33974,2021-07-02 18:00:00,33441.235,33304.380000000005,244.2200000000012,1438.141651,28.35304630245772,31398,523.3,33366.241691721545,33446.10233219625,0.4874216747007568,0.8537509153716862,16265.272122048476,28510.24827927037,1.0,0.0012101271128662,0.2240163446890376,-8.53174263687428e-05,-0.0045695024315267
33975,2021-07-02 19:00:00,33315.375,33291.675,238.43999999999505,1625.586369,21.26410472037103,30857,514.2833333333333,33210.3070096309,33318.75579115851,0.4944920266729293,0.8731070621569075,16423.00677853536,29009.37286680559,1.0,0.001081068625191,0.3105007529896145,1.886385185233824e-05,-0.0012667760736743
33976,2021-07-02 20:00:00,33314.465,33124.43,289.90000000000146,1240.929737,15.196172085754185,34054,567.5666666666667,33169.700549594054,33306.529750379144,0.4885838598491316,0.7745809467972372,16205.108922474845,25655.445712634144,1.0,0.001205033506393,0.2959540276854259,-9.755134058415002e-05,0.0052492792202856
